測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2019,09201580,201,CO  ,0.1PPM, 1, 4,   3,   3,   3,   3,   3,   3,   3,   4,   4,   3,   3,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   1,   2
2019,09201580,201,CO  ,0.1PPM, 1, 5,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   3,   4,   3
2019,09201580,201,CO  ,0.1PPM, 1, 6,   3,   2,   2,   2,   2,   3,   3,   8,   7,   4,   3,   2,   2,   3,   2,   2,   2,   4,   4,   3,   3,   4,   4,   5
2019,09201580,201,CO  ,0.1PPM, 1, 7,   4,   3,   2,   2,   2,   2,   3,   6,   7,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   2
2019,09201580,201,CO  ,0.1PPM, 1, 8,   2,   2,   2,   2,   2,   3,   3,   4,   4,   3,   3,   3,   3,   2,   2,   2,   3,   3,   5,   7,   7,   5,   4,   4
2019,09201580,201,CO  ,0.1PPM, 1, 9,   3,   3,   3,   3,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 1,10,   2,   2,   2,9999,   2,   2,   2,   4,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   3,   3,   3,   3,   4
2019,09201580,201,CO  ,0.1PPM, 1,11,   3,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   2,   2,   3,   3,   4,   6,   7,   5,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 1,12,   2,   2,   2,   2,   2,   3,   3,   4,   4,   4,   3,   2,   3,   2,   2,   2,   2,   2,   3,   4,   5,   6,   5,   6
2019,09201580,201,CO  ,0.1PPM, 1,13,   4,   4,   3,   3,   3,   3,   3,   4,   4,   3,   3,   2,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 1,14,   2,   2,   2,   2,   2,   2,   3,   4,   4,   3,   3,   2,   2,   2,   3,   3,   2,   5,   5,   5,   5,   4,   3,   3
2019,09201580,201,CO  ,0.1PPM, 1,15,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   4,   2,   2,   2,   2,   3
2019,09201580,201,CO  ,0.1PPM, 1,16,   3,   2,   3,   2,   2,   2,   4,   7,   7,   5,   3,   2,   2,   2,   2,   2,   3,   5,   5,   4,   3,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 1,17,   2,   2,   2,9999,   2,   2,   3,   4,   4,   3,   3,   2,   2,   2,   2,   2,   3,   5,   4,   4,   3,   3,   3,   2
2019,09201580,201,CO  ,0.1PPM, 1,18,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 1,19,   2,   2,   2,   2,   2,   3,   4,   3,   4,   3,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   3,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 1,20,   3,   2,   2,   2,   2,   3,   4,   6,   5,   3,   3,   3,   3,   3,   3,   3,   4,   4,   5,   5,   4,   5,   4,   4
2019,09201580,201,CO  ,0.1PPM, 1,21,   3,   3,   3,   4,   4,   3,   3,   3,   4,   3,   3,   3,   3,   3,   2,   2,   3,   3,   3,   3,   4,   3,   4,   4
2019,09201580,201,CO  ,0.1PPM, 1,22,   5,   5,   5,   4,   3,   3,   4,   5,   5,   4,   3,   3,   3,   4,   4,   3,   4,   5,   4,   4,   5,   6,   5,   4
2019,09201580,201,CO  ,0.1PPM, 1,23,   4,   3,   3,   5,   3,   3,   4,   5,   5,   5,   5,   3,   3,   3,   3,   3,   4,   4,   3,   3,   3,   3,   3,   2
2019,09201580,201,CO  ,0.1PPM, 1,24,   2,   3,   3,9999,   3,   3,   3,   5,   4,   3,   3,   3,   3,   2,   2,   3,   4,   5,   4,   3,   4,   4,   4,   3
2019,09201580,201,CO  ,0.1PPM, 1,25,   3,   2,   2,   2,   2,   2,   3,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   5,   3,   3,   3,   2,   2
2019,09201580,201,CO  ,0.1PPM, 1,26,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   3,   3,   2,   2,   3,   3,   4,   5,   5,   5,   5,   5,   4
2019,09201580,201,CO  ,0.1PPM, 1,27,   3,   3,   3,   2,   2,   2,   3,   3,   3,9999,9999,   2,   2,   2,   2,   3,   3,   4,   4,   3,   3,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 1,28,   2,   2,   2,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1
2019,09201580,201,CO  ,0.1PPM, 1,29,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   3,   3,   4,   4,   5,   4,   6
2019,09201580,201,CO  ,0.1PPM, 1,30,   4,   3,   3,   3,   3,   3,   4,   5,   7,   3,   2,   2,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   2,   3
2019,09201580,201,CO  ,0.1PPM, 1,31,   3,   3,   2,9999,   3,   3,   4,   6,   5,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   9,   6,   4,   4
2019,09201580,201,CO  ,0.1PPM, 2, 1,   4,   3,   3,   3,   2,   3,   3,   3,   2,   2,   2,   2,   2,   1,   1,   2,   2,   2,   2,   3,   2,   3,   4,   5
2019,09201580,201,CO  ,0.1PPM, 2, 2,   5,   3,   3,   2,   2,   2,   3,   3,   4,   3,   2,   2,   2,   2,   2,   2,   3,   3,   2,   3,   3,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2, 3,   3,   2,   2,   2,   2,   2,   3,   4,   4,   4,   3,   3,   3,   2,   2,   2,   2,   4,   5,   7,   4,   4,   4,   4
2019,09201580,201,CO  ,0.1PPM, 2, 4,   4,   4,   3,   3,   2,   2,   4,   6,   5,   3,   2,   2,   2,   2,   2,   2,   2,   3,   4,   3,   4,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2, 5,   2,   3,   2,   2,   2,   3,   4,   5,   5,   4,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 2, 6,   2,   2,   2,   2,   2,   3,   3,   4,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2, 7,   3,   3,   3,9999,   3,   4,   3,   6,   7,   4,   3,   2,   2,   2,   2,   2,   3,   3,   8,   7,   6,   4,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2, 8,   3,   3,   3,   3,   3,   3,   4,   5,   3,   3,   3,   3,   3,   3,   2,   2,   2,   3,   3,   3,   2,   2,   3,   2
2019,09201580,201,CO  ,0.1PPM, 2, 9,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   3,   3,   4
2019,09201580,201,CO  ,0.1PPM, 2,10,   3,   2,   2,   2,   2,   2,   4,   6,   7,   5,   3,   3,   2,   2,   2,   2,   2,   4,   6,   7,   8,   4,   3,   2
2019,09201580,201,CO  ,0.1PPM, 2,11,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2,12,   3,   2,   2,   2,   2,   2,   3,   4,   3,   2,   2,   2,   2,   2,   2,   2,   2,   4,   7,   6,   3,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2,13,   2,   3,   3,   2,   2,   3,   3,   4,   4,   3,   3,   2,   2,   3,   3,   3,   3,   5,   4,   4,   5,   7,   5,   5
2019,09201580,201,CO  ,0.1PPM, 2,14,   5,   4,   4,9999,   3,   4,   5,   7,   7,   4,   3,   2,   3,   3,   3,   3,   4,   4,   5,   5,   5,   5,   4,   4
2019,09201580,201,CO  ,0.1PPM, 2,15,   4,   4,   4,   4,   4,   4,   4,   5,   4,   4,   3,   3,   3,   3,   3,   4,   3,   5,   5,   5,   6,   5,   5,   5
2019,09201580,201,CO  ,0.1PPM, 2,16,   3,   4,   3,   3,   3,   3,   3,   4,   4,   5,   4,   4,   4,   4,   4,   5,   4,   4,   4,   3,   3,   3,   2,   2
2019,09201580,201,CO  ,0.1PPM, 2,17,   2,   2,   2,   2,   2,   2,   3,   4,   4,   4,   3,   3,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 2,18,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   3,   4,   4,   3
2019,09201580,201,CO  ,0.1PPM, 2,19,   3,   2,   2,   2,   2,   2,   3,   5,   5,   4,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   3,   2
2019,09201580,201,CO  ,0.1PPM, 2,20,   2,   2,   2,   2,   2,   2,   4,   5,   4,   3,   2,   2,   3,   3,   2,   3,   2,   3,   3,   3,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 2,21,   2,   2,   2,9999,   2,   2,   3,   4,   3,   2,   2,   2,   2,   2,   2,   2,   2,   5,   5,   4,   3,   4,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2,22,   3,   2,   2,   3,   3,   3,   2,   3,   4,   4,   3,   3,   3,   3,   3,   3,   2,   3,   4,   2,   3,   3,   2,   2
2019,09201580,201,CO  ,0.1PPM, 2,23,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   4,   4,   4,   3
2019,09201580,201,CO  ,0.1PPM, 2,24,   3,   3,   3,   3,   3,   3,   3,   4,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   4,   4,   3,   4,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2,25,   3,   3,   2,   2,   3,   3,   4,   5,   5,   3,   3,   2,   2,   2,   3,   3,   4,   4,   4,   4,   4,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 2,26,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,09201580,201,CO  ,0.1PPM, 2,27,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 2,28,   3,   2,   3,9999,   2,   3,   5,   6,   4,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   3,   3,   3,   3,   2
2019,09201580,201,CO  ,0.1PPM, 2,29,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   4
2019,09201580,201,CO  ,0.1PPM, 2,30,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,09201580,201,CO  ,0.1PPM, 2,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,09201580,201,CO  ,0.1PPM, 3, 1,   3,   2,   2,   2,   3,   2,   3,   4,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3, 2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3, 3,   2,   2,   2,   2,   2,   2,   3,   2,   3,   3,   3,   3,   2,   2,   2,   2,   2,   3,   3,   3,   3,   4,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3, 4,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3, 5,   2,   2,   2,   2,   2,   2,   3,   3,   2,   3,   2,   2,   2,   1,   1,   2,   1,   2,   2,   2,   2,   3,   3,   2
2019,09201580,201,CO  ,0.1PPM, 3, 6,   2,   2,   2,9999,   2,   3,   4,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   3,   2
2019,09201580,201,CO  ,0.1PPM, 3, 7,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3, 8,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3, 9,   1,   1,   1,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   3,   3,   2
2019,09201580,201,CO  ,0.1PPM, 3,10,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   3,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 3,11,   3,   2,   2,   2,   2,   2,   3,   4,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   2,   3
2019,09201580,201,CO  ,0.1PPM, 3,12,   2,   2,   2,   2,   2,   3,   4,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 3,13,   2,   2,   2,9999,   2,   2,   3,   4,   3,   3,   3,   3,   2,   2,   3,   3,   3,   5,   6,   5,   6,   4,   3,   3
2019,09201580,201,CO  ,0.1PPM, 3,14,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,15,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3
2019,09201580,201,CO  ,0.1PPM, 3,16,   3,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,17,   1,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   4,   3,   4,   4,   4,   3
2019,09201580,201,CO  ,0.1PPM, 3,18,   3,   3,   3,   3,   3,   3,   4,   4,   4,   3,   3,   2,   2,   2,   2,   2,   2,   3,   3,   2,   3,   3,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,19,   2,   2,   2,   2,   2,   2,   3,   4,   3,   2,   3,   3,   2,   2,   2,   3,   3,   2,   2,   3,   3,   4,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,20,   2,   2,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2
2019,09201580,201,CO  ,0.1PPM, 3,21,   3,   2,   2,   2,   3,   3,   3,   4,   3,   3,   2,   4,   3,   3,   3,   3,   4,   5,   4,   4,   4,   4,   3,   4
2019,09201580,201,CO  ,0.1PPM, 3,22,   3,   2,   2,   2,   2,   3,   3,   3,   2,   3,   3,   3,   3,   3,   2,   2,   2,   2,   3,   3,   3,   3,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,23,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,24,   2,   2,   2,   2,   2,   2,   2,   2,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,25,   2,   2,   2,   2,   2,   3,   3,   4,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   2
2019,09201580,201,CO  ,0.1PPM, 3,26,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   4,   5,   5,   3,   3
2019,09201580,201,CO  ,0.1PPM, 3,27,   3,   2,   2,9999,   2,   2,   3,   4,   4,   4,   4,   3,   4,   3,   3,   3,   3,   3,   4,   4,   4,   2,   3,   2
2019,09201580,201,CO  ,0.1PPM, 3,28,   2,   2,   2,   2,   2,   3,   4,   3,   3,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,29,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,30,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2
2019,09201580,201,CO  ,0.1PPM, 3,31,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   3,   2
2019,09202520,202,CO  ,0.1PPM, 4, 1,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4, 2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4, 3,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4, 4,   2,   2,   2,   2,   2,   2,   4,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   4,   4
2019,09202520,202,CO  ,0.1PPM, 4, 5,   4,   4,   3,   2,   2,   2,   3,   3,   3,   3,   2,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4, 6,   2,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2,   1,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4, 7,   3,   4,   3,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   3,   3,   3,   3,   3
2019,09202520,202,CO  ,0.1PPM, 4, 8,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4, 9,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   2,   2,   2,   2,   1,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,10,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   4,   3,   3,   3,   3,   2
2019,09202520,202,CO  ,0.1PPM, 4,11,   3,   2,   3,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,12,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,13,   2,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,14,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3
2019,09202520,202,CO  ,0.1PPM, 4,15,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,16,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,17,   2,   3,   3,   2,   3,   4,   4,   3,   3,   3,   3,   3,   2,   3,   3,   3,   2,   3,   3,   4,   3,   3,   3,   3
2019,09202520,202,CO  ,0.1PPM, 4,18,   2,   2,   3,   2,   2,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   2
2019,09202520,202,CO  ,0.1PPM, 4,19,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,20,   2,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   1,   2
2019,09202520,202,CO  ,0.1PPM, 4,21,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   3,   3
2019,09202520,202,CO  ,0.1PPM, 4,22,   3,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,23,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,24,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,25,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2
2019,09202520,202,CO  ,0.1PPM, 4,26,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,27,   2,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   2,   2,   1,   1,   1,   2,   1
2019,09202520,202,CO  ,0.1PPM, 4,28,   1,   2,   2,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,29,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1
2019,09202520,202,CO  ,0.1PPM, 4,30,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,09202520,202,CO  ,0.1PPM, 5, 1,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5, 2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5, 3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5, 4,   3,   3,9999,   2,   2,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5, 5,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5, 6,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5, 7,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   2,   1,   1,   1,   2,   1,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5, 8,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5, 9,   2,   2,   2,   2,   3,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2
2019,09202520,202,CO  ,0.1PPM, 5,10,   2,   3,   3,   2,   3,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   4,   4,   4,   3
2019,09202520,202,CO  ,0.1PPM, 5,11,   4,   4,9999,   3,   3,   4,   3,   3,   4,   3,   3,   3,   3,   3,   2,   3,   3,   3,   3,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5,12,   3,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   2,   1,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5,13,   2,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5,14,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5,15,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5,16,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,09202520,202,CO  ,0.1PPM, 5,17,   2,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1
2019,09202520,202,CO  ,0.1PPM, 5,18,   1,   1,9999,   1,   1,   2,   2,   2,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1
2019,09202520,202,CO  ,0.1PPM, 5,19,   1,   2,   2,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   2,   2,   2,   2,   2,   2,   2,   1,   1
2019,09202520,202,CO  ,0.1PPM, 5,20,   2,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   2,   1,   2,   2,   2,   2,   2,   2,   1,   1
